image_id,source_image,source_suffix,corruption,severity,corruption_seed,corrupted_filename
PartB_00984,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_00984.jpg,.jpg,gaussian_noise,2,4000807343,PartB_00984__A1C__gaussian_noise__s2.png
PartB_00985,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_00985.jpg,.jpg,jpeg_compression,3,458499729,PartB_00985__A1C__jpeg_compression__s3.png
PartB_00987,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_00987.jpg,.jpg,motion_blur,3,2768721539,PartB_00987__A1C__motion_blur__s3.png
PartB_00988,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_00988.jpg,.jpg,snow,2,1278017311,PartB_00988__A1C__snow__s2.png
PartB_00990,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_00990.jpg,.jpg,gaussian_noise,3,2085793693,PartB_00990__A1C__gaussian_noise__s3.png
PartB_00991,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_00991.jpg,.jpg,zoom_blur,3,1482340292,PartB_00991__A1C__zoom_blur__s3.png
PartB_00994,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_00994.jpg,.jpg,shot_noise,1,1356053970,PartB_00994__A1C__shot_noise__s1.png
PartB_00996,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_00996.jpg,.jpg,glass_blur,3,1249921868,PartB_00996__A1C__glass_blur__s3.png
PartB_00997,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_00997.jpg,.jpg,snow,3,4089900806,PartB_00997__A1C__snow__s3.png
PartB_00998,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_00998.jpg,.jpg,contrast,1,1066941089,PartB_00998__A1C__contrast__s1.png
PartB_01001,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01001.jpg,.jpg,impulse_noise,2,2500357553,PartB_01001__A1C__impulse_noise__s2.png
PartB_01002,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01002.jpg,.jpg,zoom_blur,1,3204169577,PartB_01002__A1C__zoom_blur__s1.png
PartB_01003,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01003.jpg,.jpg,brightness,2,1191139398,PartB_01003__A1C__brightness__s2.png
PartB_01004,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01004.jpg,.jpg,frost,3,1419944400,PartB_01004__A1C__frost__s3.png
PartB_01005,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01005.jpg,.jpg,zoom_blur,3,1301453976,PartB_01005__A1C__zoom_blur__s3.png
PartB_01006,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01006.jpg,.jpg,glass_blur,3,165334886,PartB_01006__A1C__glass_blur__s3.png
PartB_01007,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01007.jpg,.jpg,impulse_noise,1,2446770286,PartB_01007__A1C__impulse_noise__s1.png
PartB_01008,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01008.jpg,.jpg,zoom_blur,2,2583531417,PartB_01008__A1C__zoom_blur__s2.png
PartB_01009,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01009.jpg,.jpg,motion_blur,3,3441477692,PartB_01009__A1C__motion_blur__s3.png
PartB_01010,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01010.jpg,.jpg,motion_blur,1,2170027702,PartB_01010__A1C__motion_blur__s1.png
PartB_01012,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01012.jpg,.jpg,defocus_blur,2,1127586244,PartB_01012__A1C__defocus_blur__s2.png
PartB_01013,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01013.jpg,.jpg,shot_noise,3,4000773306,PartB_01013__A1C__shot_noise__s3.png
PartB_01014,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01014.jpg,.jpg,defocus_blur,3,2451732997,PartB_01014__A1C__defocus_blur__s3.png
PartB_01016,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01016.jpg,.jpg,shot_noise,1,433530218,PartB_01016__A1C__shot_noise__s1.png
PartB_01017,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01017.jpg,.jpg,frost,3,2496835675,PartB_01017__A1C__frost__s3.png
PartB_01018,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01018.jpg,.jpg,snow,1,2915588287,PartB_01018__A1C__snow__s1.png
PartB_01019,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01019.jpg,.jpg,frost,3,1477808577,PartB_01019__A1C__frost__s3.png
PartB_01021,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01021.jpg,.jpg,gaussian_noise,3,3364977511,PartB_01021__A1C__gaussian_noise__s3.png
PartB_01023,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01023.jpg,.jpg,shot_noise,3,3745840304,PartB_01023__A1C__shot_noise__s3.png
PartB_01024,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01024.jpg,.jpg,impulse_noise,2,917767437,PartB_01024__A1C__impulse_noise__s2.png
PartB_01025,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01025.jpg,.jpg,shot_noise,1,3485130754,PartB_01025__A1C__shot_noise__s1.png
PartB_01026,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01026.jpg,.jpg,motion_blur,2,3463364546,PartB_01026__A1C__motion_blur__s2.png
PartB_01027,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01027.jpg,.jpg,gaussian_noise,3,1882141415,PartB_01027__A1C__gaussian_noise__s3.png
PartB_01029,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01029.jpg,.jpg,snow,1,3391051576,PartB_01029__A1C__snow__s1.png
PartB_01030,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01030.jpg,.jpg,zoom_blur,3,4285047732,PartB_01030__A1C__zoom_blur__s3.png
PartB_01031,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01031.jpg,.jpg,pixelate,3,1999586392,PartB_01031__A1C__pixelate__s3.png
PartB_01032,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01032.jpg,.jpg,fog,3,2503684417,PartB_01032__A1C__fog__s3.png
PartB_01033,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01033.jpg,.jpg,shot_noise,1,1977888121,PartB_01033__A1C__shot_noise__s1.png
PartB_01034,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01034.jpg,.jpg,contrast,3,4677345,PartB_01034__A1C__contrast__s3.png
PartB_01035,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01035.jpg,.jpg,shot_noise,3,1319516059,PartB_01035__A1C__shot_noise__s3.png
PartB_01038,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01038.jpg,.jpg,zoom_blur,3,1356368472,PartB_01038__A1C__zoom_blur__s3.png
PartB_01039,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01039.jpg,.jpg,frost,3,2326202566,PartB_01039__A1C__frost__s3.png
PartB_01040,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01040.jpg,.jpg,impulse_noise,3,1239122724,PartB_01040__A1C__impulse_noise__s3.png
PartB_01042,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01042.jpg,.jpg,motion_blur,2,2226649792,PartB_01042__A1C__motion_blur__s2.png
PartB_01043,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01043.jpg,.jpg,zoom_blur,2,3315097661,PartB_01043__A1C__zoom_blur__s2.png
PartB_01045,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01045.jpg,.jpg,fog,2,3069869108,PartB_01045__A1C__fog__s2.png
PartB_01047,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01047.jpg,.jpg,jpeg_compression,3,2704633682,PartB_01047__A1C__jpeg_compression__s3.png
PartB_01049,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01049.jpg,.jpg,zoom_blur,2,4076830122,PartB_01049__A1C__zoom_blur__s2.png
PartB_01050,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01050.jpg,.jpg,pixelate,1,486896373,PartB_01050__A1C__pixelate__s1.png
PartB_01052,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01052.jpg,.jpg,shot_noise,1,578817621,PartB_01052__A1C__shot_noise__s1.png
PartB_01053,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01053.jpg,.jpg,shot_noise,1,1220068720,PartB_01053__A1C__shot_noise__s1.png
PartB_01054,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01054.jpg,.jpg,glass_blur,1,1893884940,PartB_01054__A1C__glass_blur__s1.png
PartB_01055,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01055.jpg,.jpg,motion_blur,3,4230349119,PartB_01055__A1C__motion_blur__s3.png
PartB_01056,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01056.jpg,.jpg,glass_blur,2,507515273,PartB_01056__A1C__glass_blur__s2.png
PartB_01057,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01057.jpg,.jpg,gaussian_noise,2,1549768477,PartB_01057__A1C__gaussian_noise__s2.png
PartB_01058,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01058.jpg,.jpg,pixelate,2,99765122,PartB_01058__A1C__pixelate__s2.png
PartB_01060,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01060.jpg,.jpg,gaussian_noise,3,3056657999,PartB_01060__A1C__gaussian_noise__s3.png
PartB_01061,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01061.jpg,.jpg,brightness,2,1797057661,PartB_01061__A1C__brightness__s2.png
PartB_01062,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01062.jpg,.jpg,shot_noise,1,2418338101,PartB_01062__A1C__shot_noise__s1.png
PartB_01064,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01064.jpg,.jpg,jpeg_compression,1,2112865320,PartB_01064__A1C__jpeg_compression__s1.png
PartB_01065,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01065.jpg,.jpg,zoom_blur,1,859115992,PartB_01065__A1C__zoom_blur__s1.png
PartB_01066,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01066.jpg,.jpg,contrast,3,875690032,PartB_01066__A1C__contrast__s3.png
PartB_01068,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01068.jpg,.jpg,gaussian_noise,1,2698920920,PartB_01068__A1C__gaussian_noise__s1.png
PartB_01069,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01069.jpg,.jpg,glass_blur,2,1092871602,PartB_01069__A1C__glass_blur__s2.png
PartB_01071,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01071.jpg,.jpg,pixelate,3,2141780021,PartB_01071__A1C__pixelate__s3.png
PartB_01072,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01072.jpg,.jpg,snow,3,2872585008,PartB_01072__A1C__snow__s3.png
PartB_01073,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01073.jpg,.jpg,impulse_noise,1,695463223,PartB_01073__A1C__impulse_noise__s1.png
PartB_01074,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01074.jpg,.jpg,fog,1,448368706,PartB_01074__A1C__fog__s1.png
PartB_01075,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01075.jpg,.jpg,motion_blur,3,2260699166,PartB_01075__A1C__motion_blur__s3.png
PartB_01077,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01077.jpg,.jpg,jpeg_compression,3,1601080484,PartB_01077__A1C__jpeg_compression__s3.png
PartB_01078,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01078.jpg,.jpg,impulse_noise,1,1247846985,PartB_01078__A1C__impulse_noise__s1.png
PartB_01079,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01079.jpg,.jpg,brightness,3,2012352397,PartB_01079__A1C__brightness__s3.png
PartB_01080,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01080.jpg,.jpg,impulse_noise,3,2269363381,PartB_01080__A1C__impulse_noise__s3.png
PartB_01081,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01081.jpg,.jpg,frost,3,3598019854,PartB_01081__A1C__frost__s3.png
PartB_01082,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01082.jpg,.jpg,defocus_blur,3,4164248616,PartB_01082__A1C__defocus_blur__s3.png
PartB_01083,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01083.jpg,.jpg,snow,1,3629818832,PartB_01083__A1C__snow__s1.png
PartB_01087,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01087.jpg,.jpg,pixelate,2,854512816,PartB_01087__A1C__pixelate__s2.png
PartB_01089,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01089.jpg,.jpg,defocus_blur,2,2376563517,PartB_01089__A1C__defocus_blur__s2.png
PartB_01090,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01090.jpg,.jpg,fog,3,46249582,PartB_01090__A1C__fog__s3.png
PartB_01092,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01092.jpg,.jpg,brightness,3,988150427,PartB_01092__A1C__brightness__s3.png
PartB_01094,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01094.jpg,.jpg,impulse_noise,2,2533796677,PartB_01094__A1C__impulse_noise__s2.png
PartB_01095,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01095.jpg,.jpg,brightness,1,163508442,PartB_01095__A1C__brightness__s1.png
PartB_01097,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01097.jpg,.jpg,glass_blur,2,3689728979,PartB_01097__A1C__glass_blur__s2.png
PartB_01098,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01098.jpg,.jpg,fog,3,1886223158,PartB_01098__A1C__fog__s3.png
PartB_01099,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01099.jpg,.jpg,gaussian_noise,3,3093079216,PartB_01099__A1C__gaussian_noise__s3.png
PartB_01100,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01100.jpg,.jpg,snow,2,3284526790,PartB_01100__A1C__snow__s2.png
PartB_01103,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01103.jpg,.jpg,fog,3,3191310960,PartB_01103__A1C__fog__s3.png
PartB_01104,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01104.jpg,.jpg,snow,1,1591434903,PartB_01104__A1C__snow__s1.png
PartB_01105,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01105.jpg,.jpg,snow,1,478684939,PartB_01105__A1C__snow__s1.png
PartB_01106,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01106.jpg,.jpg,shot_noise,3,3125739854,PartB_01106__A1C__shot_noise__s3.png
PartB_01110,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01110.jpg,.jpg,fog,2,3291986263,PartB_01110__A1C__fog__s2.png
PartB_01111,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01111.jpg,.jpg,jpeg_compression,2,4081076110,PartB_01111__A1C__jpeg_compression__s2.png
PartB_01112,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01112.jpg,.jpg,zoom_blur,1,3279052990,PartB_01112__A1C__zoom_blur__s1.png
PartB_01113,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01113.jpg,.jpg,brightness,2,177557690,PartB_01113__A1C__brightness__s2.png
PartB_01114,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01114.jpg,.jpg,brightness,3,1035253935,PartB_01114__A1C__brightness__s3.png
PartB_01115,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01115.jpg,.jpg,fog,1,1655053316,PartB_01115__A1C__fog__s1.png
PartB_01117,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01117.jpg,.jpg,glass_blur,2,2153593565,PartB_01117__A1C__glass_blur__s2.png
PartB_01118,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01118.jpg,.jpg,jpeg_compression,2,447218130,PartB_01118__A1C__jpeg_compression__s2.png
PartB_01121,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01121.jpg,.jpg,snow,1,2472705704,PartB_01121__A1C__snow__s1.png
PartB_01122,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01122.jpg,.jpg,snow,1,2227558680,PartB_01122__A1C__snow__s1.png
PartB_01123,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01123.jpg,.jpg,brightness,2,2256915885,PartB_01123__A1C__brightness__s2.png
PartB_01125,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01125.jpg,.jpg,brightness,3,2772298889,PartB_01125__A1C__brightness__s3.png
PartB_01126,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01126.jpg,.jpg,fog,2,3902562866,PartB_01126__A1C__fog__s2.png
PartB_01127,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01127.jpg,.jpg,shot_noise,2,1774578087,PartB_01127__A1C__shot_noise__s2.png
PartB_01128,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01128.jpg,.jpg,jpeg_compression,2,2807787606,PartB_01128__A1C__jpeg_compression__s2.png
PartB_01130,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01130.jpg,.jpg,zoom_blur,2,1437251964,PartB_01130__A1C__zoom_blur__s2.png
PartB_01131,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01131.jpg,.jpg,frost,2,2664179193,PartB_01131__A1C__frost__s2.png
PartB_01132,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01132.jpg,.jpg,snow,2,884122809,PartB_01132__A1C__snow__s2.png
PartB_01133,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01133.jpg,.jpg,defocus_blur,1,277557037,PartB_01133__A1C__defocus_blur__s1.png
PartB_01135,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01135.jpg,.jpg,gaussian_noise,2,1703075941,PartB_01135__A1C__gaussian_noise__s2.png
PartB_01136,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01136.jpg,.jpg,gaussian_noise,2,4056772842,PartB_01136__A1C__gaussian_noise__s2.png
PartB_01137,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01137.jpg,.jpg,frost,2,1378089096,PartB_01137__A1C__frost__s2.png
PartB_01138,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01138.jpg,.jpg,fog,3,1119189992,PartB_01138__A1C__fog__s3.png
PartB_01139,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01139.jpg,.jpg,impulse_noise,1,1690519916,PartB_01139__A1C__impulse_noise__s1.png
PartB_01140,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01140.jpg,.jpg,pixelate,1,2745083655,PartB_01140__A1C__pixelate__s1.png
PartB_01141,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01141.jpg,.jpg,impulse_noise,1,1722457327,PartB_01141__A1C__impulse_noise__s1.png
PartB_01142,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01142.jpg,.jpg,snow,2,3167033342,PartB_01142__A1C__snow__s2.png
PartB_01144,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01144.jpg,.jpg,fog,1,283893173,PartB_01144__A1C__fog__s1.png
PartB_01146,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01146.jpg,.jpg,motion_blur,3,214788560,PartB_01146__A1C__motion_blur__s3.png
PartB_01148,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01148.jpg,.jpg,brightness,1,3064509088,PartB_01148__A1C__brightness__s1.png
PartB_01149,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01149.jpg,.jpg,defocus_blur,2,949517022,PartB_01149__A1C__defocus_blur__s2.png
PartB_01153,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01153.jpg,.jpg,zoom_blur,2,771606291,PartB_01153__A1C__zoom_blur__s2.png
PartB_01154,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01154.jpg,.jpg,jpeg_compression,3,2304999769,PartB_01154__A1C__jpeg_compression__s3.png
PartB_01155,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01155.jpg,.jpg,impulse_noise,2,3176965822,PartB_01155__A1C__impulse_noise__s2.png
PartB_01156,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01156.jpg,.jpg,glass_blur,1,1864710646,PartB_01156__A1C__glass_blur__s1.png
PartB_01158,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01158.jpg,.jpg,brightness,1,746845946,PartB_01158__A1C__brightness__s1.png
PartB_01160,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01160.jpg,.jpg,pixelate,2,1416573588,PartB_01160__A1C__pixelate__s2.png
PartB_01161,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01161.jpg,.jpg,contrast,1,349681562,PartB_01161__A1C__contrast__s1.png
PartB_01162,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01162.jpg,.jpg,pixelate,2,2031624705,PartB_01162__A1C__pixelate__s2.png
PartB_01163,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01163.jpg,.jpg,snow,2,2647351873,PartB_01163__A1C__snow__s2.png
PartB_01165,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01165.jpg,.jpg,jpeg_compression,3,3842054503,PartB_01165__A1C__jpeg_compression__s3.png
PartB_01166,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01166.jpg,.jpg,pixelate,3,2450738572,PartB_01166__A1C__pixelate__s3.png
PartB_01168,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01168.jpg,.jpg,motion_blur,1,665264659,PartB_01168__A1C__motion_blur__s1.png
PartB_01169,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01169.jpg,.jpg,jpeg_compression,2,2711748467,PartB_01169__A1C__jpeg_compression__s2.png
PartB_01171,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01171.jpg,.jpg,frost,1,1470690327,PartB_01171__A1C__frost__s1.png
PartB_01173,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01173.jpg,.jpg,motion_blur,2,3967176142,PartB_01173__A1C__motion_blur__s2.png
PartB_01176,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01176.jpg,.jpg,fog,1,4022565800,PartB_01176__A1C__fog__s1.png
PartB_01177,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01177.jpg,.jpg,impulse_noise,2,2039731093,PartB_01177__A1C__impulse_noise__s2.png
PartB_01178,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01178.jpg,.jpg,jpeg_compression,2,1351272017,PartB_01178__A1C__jpeg_compression__s2.png
PartB_01179,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01179.jpg,.jpg,snow,2,3154582010,PartB_01179__A1C__snow__s2.png
PartB_01180,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01180.jpg,.jpg,pixelate,2,3232211131,PartB_01180__A1C__pixelate__s2.png
PartB_01181,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01181.jpg,.jpg,shot_noise,3,895984604,PartB_01181__A1C__shot_noise__s3.png
PartB_01183,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01183.jpg,.jpg,frost,3,1949526513,PartB_01183__A1C__frost__s3.png
PartB_01184,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01184.jpg,.jpg,snow,1,2706345709,PartB_01184__A1C__snow__s1.png
PartB_01185,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01185.jpg,.jpg,impulse_noise,3,2721383025,PartB_01185__A1C__impulse_noise__s3.png
PartB_01186,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01186.jpg,.jpg,brightness,1,1835983109,PartB_01186__A1C__brightness__s1.png
PartB_01187,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01187.jpg,.jpg,fog,2,3918896537,PartB_01187__A1C__fog__s2.png
PartB_01188,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01188.jpg,.jpg,defocus_blur,1,3244517771,PartB_01188__A1C__defocus_blur__s1.png
PartB_01189,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01189.jpg,.jpg,jpeg_compression,2,1316283042,PartB_01189__A1C__jpeg_compression__s2.png
PartB_01191,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01191.jpg,.jpg,shot_noise,3,4017024347,PartB_01191__A1C__shot_noise__s3.png
PartB_01192,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01192.jpg,.jpg,snow,2,377031472,PartB_01192__A1C__snow__s2.png
PartB_01193,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01193.jpg,.jpg,motion_blur,1,2774719446,PartB_01193__A1C__motion_blur__s1.png
PartB_01197,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01197.jpg,.jpg,brightness,3,3149472609,PartB_01197__A1C__brightness__s3.png
PartB_01198,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01198.jpg,.jpg,frost,2,2499423400,PartB_01198__A1C__frost__s2.png
PartB_01199,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01199.jpg,.jpg,brightness,1,533877696,PartB_01199__A1C__brightness__s1.png
PartB_01200,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01200.jpg,.jpg,zoom_blur,2,458817482,PartB_01200__A1C__zoom_blur__s2.png
PartB_01201,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01201.jpg,.jpg,pixelate,3,2266444683,PartB_01201__A1C__pixelate__s3.png
PartB_01202,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01202.jpg,.jpg,impulse_noise,2,1994780908,PartB_01202__A1C__impulse_noise__s2.png
PartB_01203,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01203.jpg,.jpg,motion_blur,2,252984075,PartB_01203__A1C__motion_blur__s2.png
PartB_01204,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01204.jpg,.jpg,frost,1,124065562,PartB_01204__A1C__frost__s1.png
PartB_01205,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01205.jpg,.jpg,motion_blur,2,3366273606,PartB_01205__A1C__motion_blur__s2.png
PartB_01206,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01206.jpg,.jpg,jpeg_compression,3,3880486313,PartB_01206__A1C__jpeg_compression__s3.png
PartB_01208,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01208.jpg,.jpg,glass_blur,3,37117205,PartB_01208__A1C__glass_blur__s3.png
PartB_01209,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01209.jpg,.jpg,zoom_blur,2,2193698956,PartB_01209__A1C__zoom_blur__s2.png
PartB_01210,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01210.jpg,.jpg,frost,2,1362402728,PartB_01210__A1C__frost__s2.png
PartB_01211,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01211.jpg,.jpg,jpeg_compression,3,159860971,PartB_01211__A1C__jpeg_compression__s3.png
PartB_01212,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01212.jpg,.jpg,frost,1,350926697,PartB_01212__A1C__frost__s1.png
PartB_01213,/root/autodl-tmp/helmet_yolo_v10/images/train/PartB_01213.jpg,.jpg,gaussian_noise,2,1018707269,PartB_01213__A1C__gaussian_noise__s2.png
